Year,Week,WeekX,Location,Sex,Age,Deaths
17,38,90,Hospital,F,1-14,1
17,40,92,Hospital,M,1-14,1
17,41,93,Hospital,F,1-14,1
17,42,94,Home / Non-institution,M,1-14,2
17,42,94,Hospital,M,1-14,1
17,43,95,Home / Non-institution,F,1-14,1
17,43,95,Home / Non-institution,M,1-14,1
17,43,95,Hospital,M,1-14,1
17,44,96,Care Home,F,1-14,1
17,44,96,Home / Non-institution,F,1-14,1
17,45,97,Home / Non-institution,M,1-14,1
17,45,97,Hospital,M,1-14,1
17,47,99,Home / Non-institution,M,1-14,1
17,47,99,Hospital,F,1-14,1
17,49,101,Care Home,M,1-14,1
17,50,102,Hospital,M,1-14,1
17,51,103,Home / Non-institution,M,1-14,1
17,51,103,Hospital,M,1-14,1
17,52,104,Hospital,M,1-14,1
16,1,1,Care Home,F,15-44,1
16,1,1,Home / Non-institution,F,15-44,12
16,1,1,Home / Non-institution,M,15-44,19
16,1,1,Hospital,M,15-44,6
16,1,1,Hospital,F,15-44,13
16,2,2,Care Home,F,15-44,3
16,2,2,Home / Non-institution,F,15-44,5
16,2,2,Home / Non-institution,M,15-44,16
16,2,2,Hospital,F,15-44,6
16,2,2,Hospital,M,15-44,13
16,3,3,Care Home,F,15-44,1
16,3,3,Home / Non-institution,F,15-44,8
16,3,3,Home / Non-institution,M,15-44,18
16,3,3,Hospital,F,15-44,5
16,3,3,Hospital,M,15-44,12
16,4,4,Care Home,F,15-44,1
16,4,4,Home / Non-institution,F,15-44,8
16,4,4,Home / Non-institution,M,15-44,21
16,4,4,Hospital,F,15-44,8
16,4,4,Hospital,M,15-44,11
16,5,5,Care Home,F,15-44,1
16,5,5,Care Home,M,15-44,3
16,5,5,Home / Non-institution,F,15-44,7
16,5,5,Home / Non-institution,M,15-44,22
16,5,5,Hospital,F,15-44,3
16,5,5,Hospital,M,15-44,9
16,5,5,Other institution,M,15-44,1
16,6,6,Home / Non-institution,F,15-44,4
16,6,6,Home / Non-institution,M,15-44,23
16,6,6,Hospital,M,15-44,7
16,6,6,Hospital,F,15-44,10
16,6,6,Other institution,M,15-44,1
16,7,7,Care Home,F,15-44,1
16,7,7,Care Home,M,15-44,1
16,7,7,Home / Non-institution,F,15-44,10
16,7,7,Home / Non-institution,M,15-44,17
16,7,7,Hospital,F,15-44,7
16,7,7,Hospital,M,15-44,9
16,8,8,Care Home,M,15-44,1
16,8,8,Care Home,F,15-44,2
16,8,8,Home / Non-institution,F,15-44,6
16,8,8,Home / Non-institution,M,15-44,19
16,8,8,Hospital,F,15-44,4
16,8,8,Hospital,M,15-44,9
16,9,9,Care Home,M,15-44,1
16,9,9,Care Home,F,15-44,2
16,9,9,Home / Non-institution,F,15-44,8
16,9,9,Home / Non-institution,M,15-44,17
16,9,9,Hospital,F,15-44,4
16,9,9,Hospital,M,15-44,7
16,9,9,Other institution,M,15-44,1
16,10,10,Care Home,F,15-44,1
16,10,10,Care Home,M,15-44,1
16,10,10,Home / Non-institution,F,15-44,6
16,10,10,Home / Non-institution,M,15-44,23
16,10,10,Hospital,F,15-44,5
16,10,10,Hospital,M,15-44,6
16,11,11,Care Home,F,15-44,2
16,11,11,Home / Non-institution,F,15-44,6
16,11,11,Home / Non-institution,M,15-44,13
16,11,11,Hospital,M,15-44,6
16,11,11,Hospital,F,15-44,13
16,12,12,Care Home,M,15-44,1
16,12,12,Home / Non-institution,F,15-44,10
16,12,12,Home / Non-institution,M,15-44,14
16,12,12,Hospital,F,15-44,2
16,12,12,Hospital,M,15-44,5
16,13,13,Care Home,F,15-44,2
16,13,13,Home / Non-institution,F,15-44,7
16,13,13,Home / Non-institution,M,15-44,23
16,13,13,Hospital,M,15-44,5
16,13,13,Hospital,F,15-44,9
16,14,14,Home / Non-institution,F,15-44,7
16,14,14,Home / Non-institution,M,15-44,19
16,14,14,Hospital,F,15-44,4
16,14,14,Hospital,M,15-44,14
16,15,15,Care Home,M,15-44,2
16,15,15,Care Home,F,15-44,4
16,15,15,Home / Non-institution,F,15-44,9
16,15,15,Home / Non-institution,M,15-44,20
16,15,15,Hospital,F,15-44,7
16,15,15,Hospital,M,15-44,8
16,16,16,Care Home,M,15-44,2
16,16,16,Home / Non-institution,F,15-44,5
16,16,16,Home / Non-institution,M,15-44,17
16,16,16,Hospital,F,15-44,9
16,16,16,Hospital,M,15-44,9
16,17,17,Home / Non-institution,F,15-44,12
16,17,17,Home / Non-institution,M,15-44,24
16,17,17,Hospital,F,15-44,2
16,17,17,Hospital,M,15-44,7
16,18,18,Care Home,F,15-44,2
16,18,18,Care Home,M,15-44,2
16,18,18,Home / Non-institution,M,15-44,5
16,18,18,Home / Non-institution,F,15-44,10
16,18,18,Hospital,F,15-44,4
16,18,18,Hospital,M,15-44,6
16,19,19,Care Home,M,15-44,2
16,19,19,Home / Non-institution,F,15-44,8
16,19,19,Home / Non-institution,M,15-44,26
16,19,19,Hospital,F,15-44,6
16,19,19,Hospital,M,15-44,14
16,20,20,Care Home,F,15-44,1
16,20,20,Home / Non-institution,F,15-44,12
16,20,20,Home / Non-institution,M,15-44,22
16,20,20,Hospital,M,15-44,7
16,20,20,Hospital,F,15-44,11
16,21,21,Care Home,F,15-44,1
16,21,21,Care Home,M,15-44,1
16,21,21,Home / Non-institution,F,15-44,4
16,21,21,Home / Non-institution,M,15-44,16
16,21,21,Hospital,M,15-44,9
16,22,22,Care Home,F,15-44,2
16,22,22,Home / Non-institution,F,15-44,8
16,22,22,Home / Non-institution,M,15-44,16
16,22,22,Hospital,F,15-44,6
16,22,22,Hospital,M,15-44,7
16,22,22,Other institution,F,15-44,1
16,23,23,Care Home,M,15-44,1
16,23,23,Care Home,F,15-44,3
16,23,23,Home / Non-institution,F,15-44,7
16,23,23,Home / Non-institution,M,15-44,17
16,23,23,Hospital,F,15-44,3
16,23,23,Hospital,M,15-44,15
16,24,24,Care Home,M,15-44,1
16,24,24,Care Home,F,15-44,3
16,24,24,Home / Non-institution,F,15-44,10
16,24,24,Home / Non-institution,M,15-44,17
16,24,24,Hospital,F,15-44,8
16,24,24,Hospital,M,15-44,11
16,25,25,Care Home,M,15-44,1
16,25,25,Home / Non-institution,F,15-44,11
16,25,25,Home / Non-institution,M,15-44,17
16,25,25,Hospital,F,15-44,5
16,25,25,Hospital,M,15-44,6
16,25,25,Other institution,M,15-44,2
16,26,26,Care Home,M,15-44,1
16,26,26,Care Home,F,15-44,2
16,26,26,Home / Non-institution,F,15-44,12
16,26,26,Home / Non-institution,M,15-44,15
16,26,26,Hospital,F,15-44,11
16,26,26,Hospital,M,15-44,16
16,27,27,Care Home,M,15-44,1
16,27,27,Home / Non-institution,F,15-44,7
16,27,27,Home / Non-institution,M,15-44,17
16,27,27,Hospital,F,15-44,9
16,27,27,Hospital,M,15-44,11
16,28,28,Care Home,F,15-44,1
16,28,28,Care Home,M,15-44,1
16,28,28,Home / Non-institution,F,15-44,5
16,28,28,Home / Non-institution,M,15-44,20
16,28,28,Hospital,F,15-44,7
16,28,28,Hospital,M,15-44,12
16,29,29,Care Home,M,15-44,2
16,29,29,Care Home,F,15-44,3
16,29,29,Home / Non-institution,F,15-44,7
16,29,29,Home / Non-institution,M,15-44,25
16,29,29,Hospital,F,15-44,6
16,29,29,Hospital,M,15-44,10
16,29,29,Other institution,M,15-44,1
16,30,30,Care Home,F,15-44,1
16,30,30,Care Home,M,15-44,1
16,30,30,Home / Non-institution,F,15-44,2
16,30,30,Home / Non-institution,M,15-44,22
16,30,30,Hospital,F,15-44,4
16,30,30,Hospital,M,15-44,7
16,31,31,Care Home,F,15-44,1
16,31,31,Home / Non-institution,F,15-44,9
16,31,31,Home / Non-institution,M,15-44,22
16,31,31,Hospital,F,15-44,3
16,31,31,Hospital,M,15-44,9
16,32,32,Care Home,F,15-44,1
16,32,32,Care Home,M,15-44,1
16,32,32,Home / Non-institution,F,15-44,10
16,32,32,Home / Non-institution,M,15-44,20
16,32,32,Hospital,F,15-44,2
16,32,32,Hospital,M,15-44,6
16,33,33,Care Home,M,15-44,1
16,33,33,Care Home,F,15-44,2
16,33,33,Home / Non-institution,F,15-44,7
16,33,33,Home / Non-institution,M,15-44,29
16,33,33,Hospital,F,15-44,3
16,33,33,Hospital,M,15-44,4
16,34,34,Home / Non-institution,F,15-44,3
16,34,34,Home / Non-institution,M,15-44,22
16,34,34,Hospital,F,15-44,9
16,34,34,Hospital,M,15-44,9
16,35,35,Home / Non-institution,F,15-44,7
16,35,35,Home / Non-institution,M,15-44,17
16,35,35,Hospital,F,15-44,6
16,35,35,Hospital,M,15-44,8
16,36,36,Care Home,F,15-44,1
16,36,36,Home / Non-institution,F,15-44,5
16,36,36,Home / Non-institution,M,15-44,22
16,36,36,Hospital,M,15-44,10
16,36,36,Hospital,F,15-44,12
16,37,37,Care Home,F,15-44,1
16,37,37,Home / Non-institution,F,15-44,3
16,37,37,Home / Non-institution,M,15-44,27
16,37,37,Hospital,F,15-44,3
16,37,37,Hospital,M,15-44,5
16,38,38,Care Home,F,15-44,2
16,38,38,Care Home,M,15-44,3
16,38,38,Home / Non-institution,F,15-44,8
16,38,38,Home / Non-institution,M,15-44,24
16,38,38,Hospital,F,15-44,2
16,38,38,Hospital,M,15-44,10
16,39,39,Care Home,F,15-44,1
16,39,39,Care Home,M,15-44,1
16,39,39,Home / Non-institution,F,15-44,4
16,39,39,Home / Non-institution,M,15-44,12
16,39,39,Hospital,M,15-44,6
16,39,39,Hospital,F,15-44,9
16,40,40,Care Home,F,15-44,2
16,40,40,Home / Non-institution,F,15-44,7
16,40,40,Home / Non-institution,M,15-44,18
16,40,40,Hospital,F,15-44,4
16,40,40,Hospital,M,15-44,5
16,40,40,Other institution,M,15-44,1
16,41,41,Home / Non-institution,F,15-44,6
16,41,41,Home / Non-institution,M,15-44,10
16,41,41,Hospital,M,15-44,5
16,41,41,Hospital,F,15-44,7
16,41,41,Other institution,M,15-44,1
16,42,42,Care Home,M,15-44,1
16,42,42,Home / Non-institution,F,15-44,10
16,42,42,Home / Non-institution,M,15-44,22
16,42,42,Hospital,M,15-44,6
16,42,42,Hospital,F,15-44,8
16,43,43,Care Home,F,15-44,3
16,43,43,Home / Non-institution,F,15-44,9
16,43,43,Home / Non-institution,M,15-44,15
16,43,43,Hospital,F,15-44,4
16,43,43,Hospital,M,15-44,7
16,43,43,Other institution,M,15-44,1
16,44,44,Home / Non-institution,F,15-44,10
16,44,44,Home / Non-institution,M,15-44,16
16,44,44,Hospital,F,15-44,2
16,44,44,Hospital,M,15-44,9
16,45,45,Home / Non-institution,F,15-44,4
16,45,45,Home / Non-institution,M,15-44,18
16,45,45,Hospital,F,15-44,2
16,45,45,Hospital,M,15-44,6
16,46,46,Care Home,M,15-44,1
16,46,46,Home / Non-institution,F,15-44,8
16,46,46,Home / Non-institution,M,15-44,17
16,46,46,Hospital,M,15-44,5
16,46,46,Hospital,F,15-44,11
16,47,47,Care Home,F,15-44,2
16,47,47,Care Home,M,15-44,2
16,47,47,Home / Non-institution,F,15-44,9
16,47,47,Home / Non-institution,M,15-44,13
16,47,47,Hospital,F,15-44,8
16,47,47,Hospital,M,15-44,10
16,48,48,Care Home,F,15-44,1
16,48,48,Care Home,M,15-44,4
16,48,48,Home / Non-institution,F,15-44,3
16,48,48,Home / Non-institution,M,15-44,16
16,48,48,Hospital,M,15-44,7
16,48,48,Hospital,F,15-44,9
16,49,49,Care Home,M,15-44,2
16,49,49,Home / Non-institution,F,15-44,11
16,49,49,Home / Non-institution,M,15-44,23
16,49,49,Hospital,F,15-44,6
16,49,49,Hospital,M,15-44,6
16,50,50,Care Home,F,15-44,3
16,50,50,Care Home,M,15-44,3
16,50,50,Home / Non-institution,F,15-44,6
16,50,50,Home / Non-institution,M,15-44,17
16,50,50,Hospital,F,15-44,5
16,50,50,Hospital,M,15-44,9
16,51,51,Care Home,F,15-44,1
16,51,51,Home / Non-institution,F,15-44,5
16,51,51,Home / Non-institution,M,15-44,14
16,51,51,Hospital,F,15-44,2
16,51,51,Hospital,M,15-44,5
16,52,52,Care Home,M,15-44,2
16,52,52,Home / Non-institution,F,15-44,3
16,52,52,Home / Non-institution,M,15-44,6
16,52,52,Hospital,F,15-44,3
16,52,52,Hospital,M,15-44,4
17,1,53,Care Home,M,15-44,2
17,1,53,Home / Non-institution,F,15-44,4
17,1,53,Home / Non-institution,M,15-44,17
17,1,53,Hospital,F,15-44,6
17,1,53,Hospital,M,15-44,14
17,1,53,Other institution,F,15-44,1
17,2,54,Home / Non-institution,F,15-44,10
17,2,54,Home / Non-institution,M,15-44,17
17,2,54,Hospital,F,15-44,6
17,2,54,Hospital,M,15-44,10
17,2,54,Other institution,M,15-44,1
17,3,55,Care Home,F,15-44,1
17,3,55,Home / Non-institution,F,15-44,8
17,3,55,Home / Non-institution,M,15-44,15
17,3,55,Hospital,M,15-44,8
17,3,55,Hospital,F,15-44,10
17,3,55,Other institution,M,15-44,1
17,4,56,Care Home,M,15-44,2
17,4,56,Home / Non-institution,F,15-44,8
17,4,56,Home / Non-institution,M,15-44,17
17,4,56,Hospital,F,15-44,5
17,4,56,Hospital,M,15-44,11
17,5,57,Care Home,F,15-44,1
17,5,57,Care Home,M,15-44,1
17,5,57,Home / Non-institution,F,15-44,4
17,5,57,Home / Non-institution,M,15-44,11
17,5,57,Hospital,F,15-44,4
17,5,57,Hospital,M,15-44,9
17,5,57,Other institution,M,15-44,1
17,6,58,Care Home,F,15-44,1
17,6,58,Care Home,M,15-44,2
17,6,58,Home / Non-institution,F,15-44,7
17,6,58,Home / Non-institution,M,15-44,20
17,6,58,Hospital,F,15-44,5
17,6,58,Hospital,M,15-44,7
17,7,59,Home / Non-institution,F,15-44,5
17,7,59,Home / Non-institution,M,15-44,13
17,7,59,Hospital,M,15-44,5
17,7,59,Hospital,F,15-44,6
17,8,60,Care Home,F,15-44,1
17,8,60,Home / Non-institution,F,15-44,9
17,8,60,Home / Non-institution,M,15-44,17
17,8,60,Hospital,F,15-44,3
17,8,60,Hospital,M,15-44,11
17,8,60,Other institution,M,15-44,1
17,9,61,Care Home,M,15-44,3
17,9,61,Home / Non-institution,F,15-44,9
17,9,61,Home / Non-institution,M,15-44,21
17,9,61,Hospital,F,15-44,2
17,9,61,Hospital,M,15-44,5
17,9,61,Other institution,M,15-44,1
17,10,62,Home / Non-institution,F,15-44,6
17,10,62,Home / Non-institution,M,15-44,15
17,10,62,Hospital,M,15-44,5
17,10,62,Hospital,F,15-44,6
17,11,63,Care Home,F,15-44,1
17,11,63,Care Home,M,15-44,1
17,11,63,Home / Non-institution,F,15-44,3
17,11,63,Home / Non-institution,M,15-44,18
17,11,63,Hospital,F,15-44,3
17,11,63,Hospital,M,15-44,5
17,12,64,Care Home,F,15-44,1
17,12,64,Home / Non-institution,F,15-44,16
17,12,64,Home / Non-institution,M,15-44,16
17,12,64,Hospital,M,15-44,7
17,12,64,Hospital,F,15-44,8
17,13,65,Care Home,F,15-44,1
17,13,65,Care Home,M,15-44,1
17,13,65,Home / Non-institution,F,15-44,4
17,13,65,Home / Non-institution,M,15-44,14
17,13,65,Hospital,F,15-44,4
17,13,65,Hospital,M,15-44,5
17,13,65,Other institution,M,15-44,1
17,14,66,Care Home,F,15-44,1
17,14,66,Care Home,M,15-44,1
17,14,66,Home / Non-institution,F,15-44,7
17,14,66,Home / Non-institution,M,15-44,15
17,14,66,Hospital,F,15-44,2
17,14,66,Hospital,M,15-44,9
17,15,67,Care Home,F,15-44,2
17,15,67,Home / Non-institution,F,15-44,4
17,15,67,Home / Non-institution,M,15-44,11
