Year,Week,WeekX,Location,Sex,Age,Deaths
16,23,76,Hospital,M,0,3
16,24,77,Hospital,M,0,2
16,25,78,Hospital,F,0,2
16,26,79,Hospital,M,0,1
16,26,79,Hospital,F,0,2
16,27,80,Hospital,M,0,1
16,27,80,Hospital,F,0,3
16,28,81,Home / Non-institution,F,0,1
16,28,81,Hospital,M,0,1
16,28,81,Hospital,F,0,3
16,29,82,Care Home,M,0,1
16,29,82,Hospital,M,0,2
16,29,82,Hospital,F,0,4
16,30,83,Hospital,M,0,1
16,30,83,Hospital,F,0,5
16,31,84,Hospital,M,0,1
16,32,85,Home / Non-institution,F,0,1
16,32,85,Hospital,M,0,1
16,33,86,Hospital,M,0,1
16,33,86,Hospital,F,0,2
16,34,87,Hospital,F,0,1
16,35,88,Hospital,F,0,1
16,35,88,Hospital,M,0,1
16,36,89,Hospital,F,0,1
16,36,89,Hospital,M,0,3
16,37,90,Hospital,F,0,1
16,37,90,Hospital,M,0,2
16,39,92,Hospital,F,0,1
16,39,92,Hospital,M,0,1
16,40,93,Hospital,F,0,1
16,41,94,Home / Non-institution,F,0,1
16,41,94,Hospital,M,0,1
16,43,96,Hospital,F,0,2
16,43,96,Hospital,M,0,2
16,44,97,Hospital,F,0,1
16,44,97,Hospital,M,0,1
16,45,98,Home / Non-institution,M,0,1
16,45,98,Hospital,M,0,2
16,46,99,Home / Non-institution,F,0,1
16,46,99,Hospital,F,0,1
16,46,99,Hospital,M,0,2
16,47,100,Hospital,M,0,1
16,47,100,Hospital,F,0,2
16,48,101,Hospital,F,0,3
16,48,101,Hospital,M,0,3
16,49,102,Hospital,F,0,1
16,49,102,Hospital,M,0,1
16,51,104,Hospital,F,0,1
16,51,104,Hospital,M,0,2
16,52,105,Care Home,F,0,1
16,52,105,Hospital,F,0,3
16,52,105,Hospital,M,0,4
15,2,2,Hospital,F,1-14,1
15,2,2,Hospital,M,1-14,3
15,3,3,Hospital,M,1-14,2
15,4,4,Home / Non-institution,F,1-14,1
15,5,5,Care Home,M,1-14,1
15,5,5,Hospital,F,1-14,1
15,5,5,Hospital,M,1-14,2
15,6,6,Care Home,M,1-14,1
15,6,6,Hospital,M,1-14,1
15,8,8,Home / Non-institution,F,1-14,1
15,8,8,Hospital,M,1-14,1
15,9,9,Care Home,M,1-14,1
15,9,9,Home / Non-institution,F,1-14,1
15,9,9,Hospital,M,1-14,2
15,10,10,Hospital,F,1-14,1
15,10,10,Hospital,M,1-14,2
15,12,12,Home / Non-institution,F,1-14,1
15,12,12,Home / Non-institution,M,1-14,1
15,13,13,Hospital,M,1-14,1
15,14,14,Home / Non-institution,F,1-14,1
15,14,14,Hospital,F,1-14,1
15,15,15,Care Home,M,1-14,1
15,15,15,Home / Non-institution,F,1-14,1
15,15,15,Hospital,F,1-14,2
15,18,18,Hospital,M,1-14,1
15,19,19,Home / Non-institution,M,1-14,1
15,19,19,Hospital,F,1-14,1
15,20,20,Hospital,M,1-14,1
15,22,22,Hospital,F,1-14,1
15,23,23,Hospital,M,1-14,1
15,24,24,Home / Non-institution,M,1-14,1
15,27,27,Hospital,M,1-14,1
15,28,28,Home / Non-institution,M,1-14,1
15,28,28,Hospital,M,1-14,1
15,29,29,Hospital,M,1-14,1
15,30,30,Home / Non-institution,M,1-14,1
15,30,30,Hospital,F,1-14,1
15,31,31,Hospital,M,1-14,1
15,32,32,Hospital,M,1-14,2
15,33,33,Hospital,F,1-14,1
15,34,34,Hospital,F,1-14,1
15,36,36,Hospital,M,1-14,2
15,37,37,Care Home,M,1-14,1
15,37,37,Hospital,M,1-14,1
15,38,38,Home / Non-institution,F,1-14,1
15,38,38,Home / Non-institution,M,1-14,1
15,39,39,Care Home,M,1-14,1
15,40,40,Hospital,M,1-14,1
15,42,42,Hospital,F,1-14,1
15,44,44,Home / Non-institution,M,1-14,1
15,44,44,Hospital,F,1-14,1
15,45,45,Hospital,F,1-14,1
15,45,45,Hospital,M,1-14,2
15,46,46,Hospital,F,1-14,1
15,47,47,Hospital,M,1-14,1
15,49,49,Hospital,F,1-14,1
15,49,49,Hospital,M,1-14,1
15,50,50,Care Home,M,1-14,1
15,52,52,Home / Non-institution,M,1-14,1
15,53,53,Home / Non-institution,F,1-14,1
16,1,54,Hospital,F,1-14,1
16,1,54,Hospital,M,1-14,1
16,2,55,Home / Non-institution,M,1-14,1
16,2,55,Hospital,F,1-14,1
16,3,56,Hospital,M,1-14,1
16,4,57,Hospital,M,1-14,1
16,5,58,Hospital,F,1-14,1
16,5,58,Hospital,M,1-14,1
16,7,60,Hospital,M,1-14,2
16,8,61,Home / Non-institution,M,1-14,1
16,8,61,Hospital,F,1-14,1
16,9,62,Home / Non-institution,F,1-14,1
16,9,62,Hospital,F,1-14,1
16,9,62,Hospital,M,1-14,1
16,10,63,Hospital,M,1-14,2
16,12,65,Home / Non-institution,M,1-14,1
16,12,65,Hospital,F,1-14,1
16,12,65,Hospital,M,1-14,3
16,13,66,Care Home,F,1-14,1
16,13,66,Home / Non-institution,F,1-14,1
16,13,66,Hospital,F,1-14,1
16,13,66,Hospital,M,1-14,1
16,14,67,Hospital,M,1-14,1
16,15,68,Home / Non-institution,M,1-14,1
16,16,69,Home / Non-institution,F,1-14,1
16,16,69,Home / Non-institution,M,1-14,1
16,16,69,Hospital,M,1-14,1
16,16,69,Hospital,F,1-14,2
16,17,70,Home / Non-institution,F,1-14,1
16,17,70,Hospital,F,1-14,1
16,17,70,Hospital,M,1-14,1
16,18,71,Hospital,F,1-14,1
16,19,72,Care Home,M,1-14,1
16,19,72,Care Home,F,1-14,2
16,20,73,Hospital,M,1-14,1
16,21,74,Hospital,F,1-14,1
16,21,74,Hospital,M,1-14,1
16,22,75,Home / Non-institution,M,1-14,2
16,22,75,Hospital,F,1-14,1
16,23,76,Home / Non-institution,M,1-14,1
16,24,77,Home / Non-institution,M,1-14,1
16,24,77,Hospital,M,1-14,1
16,25,78,Care Home,M,1-14,1
16,25,78,Hospital,M,1-14,1
16,28,81,Home / Non-institution,F,1-14,1
16,28,81,Home / Non-institution,M,1-14,1
16,28,81,Hospital,F,1-14,1
16,28,81,Hospital,M,1-14,1
16,29,82,Home / Non-institution,M,1-14,1
16,30,83,Home / Non-institution,M,1-14,1
16,31,84,Hospital,M,1-14,1
16,32,85,Home / Non-institution,M,1-14,2
16,32,85,Hospital,F,1-14,1
16,33,86,Hospital,F,1-14,1
16,34,87,Home / Non-institution,M,1-14,1
16,34,87,Hospital,F,1-14,1
16,34,87,Hospital,M,1-14,2
16,35,88,Hospital,F,1-14,1
16,35,88,Hospital,M,1-14,1
16,36,89,Care Home,F,1-14,1
16,36,89,Hospital,F,1-14,1
16,36,89,Hospital,M,1-14,2
16,42,95,Home / Non-institution,F,1-14,2
16,42,95,Hospital,M,1-14,1
16,43,96,Home / Non-institution,M,1-14,1
16,43,96,Hospital,M,1-14,1
16,44,97,Home / Non-institution,F,1-14,1
16,44,97,Hospital,M,1-14,1
16,45,98,Home / Non-institution,F,1-14,2
16,46,99,Hospital,F,1-14,2
16,47,100,Hospital,M,1-14,1
16,48,101,Care Home,F,1-14,1
16,49,102,Hospital,F,1-14,2
16,49,102,Hospital,M,1-14,4
16,50,103,Hospital,F,1-14,2
16,51,104,Hospital,F,1-14,1
16,51,104,Hospital,M,1-14,1
16,52,105,Hospital,F,1-14,1
16,52,105,Hospital,M,1-14,1
15,1,1,Home / Non-institution,F,15-44,5
15,1,1,Home / Non-institution,M,15-44,15
15,1,1,Hospital,F,15-44,2
15,1,1,Hospital,M,15-44,12
15,1,1,Other institution,M,15-44,1
15,2,2,Care Home,F,15-44,1
15,2,2,Care Home,M,15-44,2
15,2,2,Home / Non-institution,F,15-44,10
15,2,2,Home / Non-institution,M,15-44,21
15,2,2,Hospital,F,15-44,5
15,2,2,Hospital,M,15-44,6
15,3,3,Care Home,M,15-44,2
15,3,3,Care Home,F,15-44,3
15,3,3,Home / Non-institution,F,15-44,4
15,3,3,Home / Non-institution,M,15-44,13
15,3,3,Hospital,F,15-44,3
15,3,3,Hospital,M,15-44,9
15,4,4,Care Home,M,15-44,1
15,4,4,Home / Non-institution,F,15-44,8
15,4,4,Home / Non-institution,M,15-44,17
15,4,4,Hospital,F,15-44,6
15,4,4,Hospital,M,15-44,6
15,5,5,Care Home,F,15-44,1
15,5,5,Home / Non-institution,F,15-44,9
15,5,5,Home / Non-institution,M,15-44,16
15,5,5,Hospital,M,15-44,7
15,5,5,Hospital,F,15-44,8
15,6,6,Care Home,F,15-44,1
15,6,6,Care Home,M,15-44,1
15,6,6,Home / Non-institution,F,15-44,8
15,6,6,Home / Non-institution,M,15-44,18
15,6,6,Hospital,F,15-44,3
15,6,6,Hospital,M,15-44,7
15,7,7,Care Home,F,15-44,1
15,7,7,Care Home,M,15-44,1
15,7,7,Home / Non-institution,F,15-44,4
15,7,7,Home / Non-institution,M,15-44,17
15,7,7,Hospital,F,15-44,7
15,7,7,Hospital,M,15-44,11
15,8,8,Care Home,F,15-44,3
15,8,8,Care Home,M,15-44,4
15,8,8,Home / Non-institution,F,15-44,8
15,8,8,Home / Non-institution,M,15-44,23
15,8,8,Hospital,F,15-44,5
15,8,8,Hospital,M,15-44,7
15,9,9,Care Home,F,15-44,1
15,9,9,Care Home,M,15-44,1
15,9,9,Home / Non-institution,F,15-44,8
15,9,9,Home / Non-institution,M,15-44,22
15,9,9,Hospital,F,15-44,3
15,9,9,Hospital,M,15-44,7
15,10,10,Care Home,F,15-44,1
15,10,10,Home / Non-institution,F,15-44,5
15,10,10,Home / Non-institution,M,15-44,16
15,10,10,Hospital,M,15-44,4
15,10,10,Hospital,F,15-44,10
15,11,11,Care Home,F,15-44,1
15,11,11,Home / Non-institution,F,15-44,5
15,11,11,Home / Non-institution,M,15-44,16
15,11,11,Hospital,F,15-44,4
15,11,11,Hospital,M,15-44,8
15,12,12,Care Home,M,15-44,1
15,12,12,Care Home,F,15-44,2
15,12,12,Home / Non-institution,F,15-44,5
15,12,12,Home / Non-institution,M,15-44,16
15,12,12,Hospital,F,15-44,6
15,12,12,Hospital,M,15-44,7
15,13,13,Care Home,M,15-44,1
15,13,13,Care Home,F,15-44,2
15,13,13,Home / Non-institution,F,15-44,6
15,13,13,Home / Non-institution,M,15-44,25
15,13,13,Hospital,F,15-44,7
15,13,13,Hospital,M,15-44,7
15,14,14,Care Home,F,15-44,2
15,14,14,Home / Non-institution,F,15-44,3
15,14,14,Home / Non-institution,M,15-44,17
15,14,14,Hospital,F,15-44,2
15,14,14,Hospital,M,15-44,6
15,15,15,Care Home,M,15-44,1
15,15,15,Care Home,F,15-44,3
15,15,15,Home / Non-institution,F,15-44,7
15,15,15,Home / Non-institution,M,15-44,18
15,15,15,Hospital,F,15-44,8
15,15,15,Hospital,M,15-44,8
15,16,16,Care Home,F,15-44,2
15,16,16,Home / Non-institution,F,15-44,6
15,16,16,Home / Non-institution,M,15-44,21
15,16,16,Hospital,F,15-44,6
15,16,16,Hospital,M,15-44,9
15,17,17,Home / Non-institution,F,15-44,10
15,17,17,Home / Non-institution,M,15-44,20
15,17,17,Hospital,F,15-44,5
15,17,17,Hospital,M,15-44,8
15,18,18,Care Home,F,15-44,3
15,18,18,Home / Non-institution,F,15-44,9
15,18,18,Home / Non-institution,M,15-44,11
15,18,18,Hospital,F,15-44,4
15,18,18,Hospital,M,15-44,4
15,19,19,Care Home,M,15-44,1
15,19,19,Home / Non-institution,F,15-44,3
15,19,19,Home / Non-institution,M,15-44,10
15,19,19,Hospital,F,15-44,1
15,19,19,Hospital,M,15-44,13
15,20,20,Care Home,F,15-44,1
15,20,20,Care Home,M,15-44,2
15,20,20,Home / Non-institution,F,15-44,6
15,20,20,Home / Non-institution,M,15-44,20
15,20,20,Hospital,F,15-44,5
15,20,20,Hospital,M,15-44,12
15,21,21,Care Home,F,15-44,1
15,21,21,Home / Non-institution,F,15-44,12
15,21,21,Home / Non-institution,M,15-44,20
15,21,21,Hospital,F,15-44,5
15,21,21,Hospital,M,15-44,9
15,22,22,Care Home,F,15-44,1
15,22,22,Care Home,M,15-44,3
15,22,22,Home / Non-institution,F,15-44,9
15,22,22,Home / Non-institution,M,15-44,16
15,22,22,Hospital,M,15-44,3
15,22,22,Hospital,F,15-44,11
15,23,23,Care Home,F,15-44,1
15,23,23,Care Home,M,15-44,1
15,23,23,Home / Non-institution,F,15-44,10
15,23,23,Home / Non-institution,M,15-44,16
15,23,23,Hospital,F,15-44,5
15,23,23,Hospital,M,15-44,14
15,24,24,Care Home,M,15-44,1
15,24,24,Home / Non-institution,F,15-44,7
15,24,24,Home / Non-institution,M,15-44,23
15,24,24,Hospital,F,15-44,3
15,24,24,Hospital,M,15-44,6
15,25,25,Home / Non-institution,F,15-44,7
15,25,25,Home / Non-institution,M,15-44,20
15,25,25,Hospital,M,15-44,5
15,25,25,Hospital,F,15-44,8
15,26,26,Home / Non-institution,F,15-44,6
15,26,26,Home / Non-institution,M,15-44,24
15,26,26,Hospital,M,15-44,3
15,26,26,Hospital,F,15-44,5
15,27,27,Home / Non-institution,F,15-44,3
15,27,27,Home / Non-institution,M,15-44,16
15,27,27,Hospital,F,15-44,4
15,27,27,Hospital,M,15-44,6
15,28,28,Home / Non-institution,M,15-44,9
15,28,28,Home / Non-institution,F,15-44,11
15,28,28,Hospital,F,15-44,4
15,28,28,Hospital,M,15-44,4
15,29,29,Care Home,F,15-44,1
15,29,29,Home / Non-institution,F,15-44,6
15,29,29,Home / Non-institution,M,15-44,11
15,29,29,Hospital,F,15-44,3
15,29,29,Hospital,M,15-44,6
15,30,30,Home / Non-institution,F,15-44,15
15,30,30,Home / Non-institution,M,15-44,21
15,30,30,Hospital,M,15-44,5
15,30,30,Hospital,F,15-44,8
15,31,31,Care Home,M,15-44,1
15,31,31,Home / Non-institution,F,15-44,10
15,31,31,Home / Non-institution,M,15-44,13
15,31,31,Hospital,M,15-44,10
15,31,31,Hospital,F,15-44,12
15,32,32,Care Home,F,15-44,1
15,32,32,Home / Non-institution,F,15-44,6
15,32,32,Home / Non-institution,M,15-44,14
15,32,32,Hospital,M,15-44,8
15,32,32,Hospital,F,15-44,9
15,32,32,Other institution,M,15-44,1
15,33,33,Care Home,M,15-44,2
15,33,33,Care Home,F,15-44,3
15,33,33,Home / Non-institution,F,15-44,7
15,33,33,Home / Non-institution,M,15-44,13
15,33,33,Hospital,F,15-44,1
15,33,33,Hospital,M,15-44,9
15,34,34,Home / Non-institution,F,15-44,5
15,34,34,Home / Non-institution,M,15-44,17
15,34,34,Hospital,F,15-44,6
15,34,34,Hospital,M,15-44,7
15,35,35,Care Home,F,15-44,1
15,35,35,Care Home,M,15-44,1
15,35,35,Home / Non-institution,F,15-44,9
15,35,35,Home / Non-institution,M,15-44,20
15,35,35,Hospital,F,15-44,1
15,35,35,Hospital,M,15-44,8
15,36,36,Care Home,F,15-44,1
15,36,36,Home / Non-institution,F,15-44,3
15,36,36,Home / Non-institution,M,15-44,19
15,36,36,Hospital,F,15-44,3
15,36,36,Hospital,M,15-44,6
15,37,37,Home / Non-institution,F,15-44,8
15,37,37,Home / Non-institution,M,15-44,16
15,37,37,Hospital,F,15-44,4
15,37,37,Hospital,M,15-44,8
15,38,38,Care Home,F,15-44,1
15,38,38,Home / Non-institution,F,15-44,6
15,38,38,Home / Non-institution,M,15-44,16
15,38,38,Hospital,F,15-44,3
15,38,38,Hospital,M,15-44,3
15,39,39,Home / Non-institution,F,15-44,9
15,39,39,Home / Non-institution,M,15-44,10
15,39,39,Hospital,F,15-44,2
15,39,39,Hospital,M,15-44,10
15,40,40,Care Home,M,15-44,1
15,40,40,Home / Non-institution,F,15-44,5
15,40,40,Home / Non-institution,M,15-44,14
15,40,40,Hospital,M,15-44,4
15,40,40,Hospital,F,15-44,7
15,41,41,Care Home,F,15-44,2
15,41,41,Home / Non-institution,F,15-44,5
15,41,41,Home / Non-institution,M,15-44,28
15,41,41,Hospital,M,15-44,5
15,41,41,Hospital,F,15-44,6
15,42,42,Care Home,F,15-44,1
15,42,42,Care Home,M,15-44,2
15,42,42,Home / Non-institution,F,15-44,5
15,42,42,Home / Non-institution,M,15-44,23
15,42,42,Hospital,F,15-44,3
15,42,42,Hospital,M,15-44,7
15,43,43,Home / Non-institution,F,15-44,4
15,43,43,Home / Non-institution,M,15-44,11
15,43,43,Hospital,F,15-44,3
15,43,43,Hospital,M,15-44,9
15,44,44,Care Home,F,15-44,1
15,44,44,Home / Non-institution,F,15-44,12
15,44,44,Home / Non-institution,M,15-44,21
15,44,44,Hospital,M,15-44,4
15,44,44,Hospital,F,15-44,8
15,45,45,Care Home,F,15-44,1
15,45,45,Care Home,M,15-44,1
15,45,45,Home / Non-institution,F,15-44,2
15,45,45,Home / Non-institution,M,15-44,13
15,45,45,Hospital,F,15-44,5
15,45,45,Hospital,M,15-44,8
15,46,46,Care Home,F,15-44,1
15,46,46,Home / Non-institution,F,15-44,7
15,46,46,Home / Non-institution,M,15-44,11
15,46,46,Hospital,M,15-44,5
15,46,46,Hospital,F,15-44,7
15,47,47,Care Home,M,15-44,2
15,47,47,Home / Non-institution,F,15-44,11
15,47,47,Home / Non-institution,M,15-44,12
15,47,47,Hospital,F,15-44,9
15,47,47,Hospital,M,15-44,11
15,48,48,Care Home,F,15-44,2
15,48,48,Home / Non-institution,F,15-44,8
15,48,48,Home / Non-institution,M,15-44,20
15,48,48,Hospital,F,15-44,5
15,48,48,Hospital,M,15-44,9
15,49,49,Care Home,F,15-44,1
15,49,49,Care Home,M,15-44,1
15,49,49,Home / Non-institution,F,15-44,8
15,49,49,Home / Non-institution,M,15-44,14
15,49,49,Hospital,M,15-44,5
15,49,49,Hospital,F,15-44,10
15,50,50,Care Home,F,15-44,2
15,50,50,Care Home,M,15-44,2
15,50,50,Home / Non-institution,F,15-44,4
15,50,50,Home / Non-institution,M,15-44,10
15,50,50,Hospital,F,15-44,5
15,50,50,Hospital,M,15-44,9
15,51,51,Care Home,M,15-44,1
15,51,51,Home / Non-institution,F,15-44,5
15,51,51,Home / Non-institution,M,15-44,14
15,51,51,Hospital,F,15-44,7
15,51,51,Hospital,M,15-44,11
15,52,52,Home / Non-institution,F,15-44,7
15,52,52,Home / Non-institution,M,15-44,15
15,52,52,Hospital,F,15-44,2
15,52,52,Hospital,M,15-44,11
15,53,53,Care Home,F,15-44,1
15,53,53,Care Home,M,15-44,1
15,53,53,Home / Non-institution,F,15-44,4
15,53,53,Home / Non-institution,M,15-44,12
15,53,53,Hospital,M,15-44,4
15,53,53,Hospital,F,15-44,5
16,1,54,Care Home,F,15-44,1
16,1,54,Home / Non-institution,F,15-44,12
16,1,54,Home / Non-institution,M,15-44,19
16,1,54,Hospital,M,15-44,6
16,1,54,Hospital,F,15-44,13
16,2,55,Care Home,F,15-44,3
16,2,55,Home / Non-institution,F,15-44,5
16,2,55,Home / Non-institution,M,15-44,16
16,2,55,Hospital,F,15-44,6
16,2,55,Hospital,M,15-44,13
16,3,56,Care Home,F,15-44,1
16,3,56,Home / Non-institution,F,15-44,8
16,3,56,Home / Non-institution,M,15-44,18
16,3,56,Hospital,F,15-44,5
16,3,56,Hospital,M,15-44,12
16,4,57,Care Home,F,15-44,1
16,4,57,Home / Non-institution,F,15-44,8
16,4,57,Home / Non-institution,M,15-44,21
16,4,57,Hospital,F,15-44,8
16,4,57,Hospital,M,15-44,11
16,5,58,Care Home,F,15-44,1
16,5,58,Care Home,M,15-44,3
16,5,58,Home / Non-institution,F,15-44,7
16,5,58,Home / Non-institution,M,15-44,22
16,5,58,Hospital,F,15-44,3
16,5,58,Hospital,M,15-44,9
16,5,58,Other institution,M,15-44,1
16,6,59,Home / Non-institution,F,15-44,4
16,6,59,Home / Non-institution,M,15-44,23
16,6,59,Hospital,M,15-44,7
16,6,59,Hospital,F,15-44,10
16,6,59,Other institution,M,15-44,1
16,7,60,Care Home,F,15-44,1
16,7,60,Care Home,M,15-44,1
16,7,60,Home / Non-institution,F,15-44,10
16,7,60,Home / Non-institution,M,15-44,17
16,7,60,Hospital,F,15-44,7
16,7,60,Hospital,M,15-44,9
16,8,61,Care Home,M,15-44,1
16,8,61,Care Home,F,15-44,2
16,8,61,Home / Non-institution,F,15-44,6
16,8,61,Home / Non-institution,M,15-44,19
16,8,61,Hospital,F,15-44,4
16,8,61,Hospital,M,15-44,9
16,9,62,Care Home,M,15-44,1
16,9,62,Care Home,F,15-44,2
16,9,62,Home / Non-institution,F,15-44,8
16,9,62,Home / Non-institution,M,15-44,17
16,9,62,Hospital,F,15-44,4
16,9,62,Hospital,M,15-44,7
16,9,62,Other institution,M,15-44,1
16,10,63,Care Home,F,15-44,1
16,10,63,Care Home,M,15-44,1
16,10,63,Home / Non-institution,F,15-44,6
16,10,63,Home / Non-institution,M,15-44,23
16,10,63,Hospital,F,15-44,5
16,10,63,Hospital,M,15-44,6
16,11,64,Care Home,F,15-44,2
16,11,64,Home / Non-institution,F,15-44,6
16,11,64,Home / Non-institution,M,15-44,13
16,11,64,Hospital,M,15-44,6
16,11,64,Hospital,F,15-44,13
16,12,65,Care Home,M,15-44,1
16,12,65,Home / Non-institution,F,15-44,10
16,12,65,Home / Non-institution,M,15-44,14
16,12,65,Hospital,F,15-44,2
16,12,65,Hospital,M,15-44,5
16,13,66,Care Home,F,15-44,2
16,13,66,Home / Non-institution,F,15-44,7
16,13,66,Home / Non-institution,M,15-44,23
16,13,66,Hospital,M,15-44,5
16,13,66,Hospital,F,15-44,9
16,14,67,Home / Non-institution,F,15-44,7
16,14,67,Home / Non-institution,M,15-44,19
16,14,67,Hospital,F,15-44,4
16,14,67,Hospital,M,15-44,14
16,15,68,Care Home,M,15-44,2
16,15,68,Care Home,F,15-44,4
16,15,68,Home / Non-institution,F,15-44,9
16,15,68,Home / Non-institution,M,15-44,20
16,15,68,Hospital,F,15-44,7
16,15,68,Hospital,M,15-44,8
16,16,69,Care Home,M,15-44,2
16,16,69,Home / Non-institution,F,15-44,5
16,16,69,Home / Non-institution,M,15-44,17
16,16,69,Hospital,F,15-44,9
16,16,69,Hospital,M,15-44,9
16,17,70,Home / Non-institution,F,15-44,12
16,17,70,Home / Non-institution,M,15-44,24
16,17,70,Hospital,F,15-44,2
16,17,70,Hospital,M,15-44,7
16,18,71,Care Home,F,15-44,2
16,18,71,Care Home,M,15-44,2
16,18,71,Home / Non-institution,M,15-44,5
16,18,71,Home / Non-institution,F,15-44,10
16,18,71,Hospital,F,15-44,4
16,18,71,Hospital,M,15-44,6
