Year,Week,WeekX,Location,Sex,Age,Deaths
19,20,72,Hospital,M,0,3
19,21,73,Home / Non-institution,F,0,1
19,21,73,Hospital,F,0,1
19,21,73,Hospital,M,0,2
19,22,74,Hospital,F,0,2
19,22,74,Hospital,M,0,2
19,23,75,Hospital,F,0,1
19,23,75,Hospital,M,0,1
19,25,77,Hospital,M,0,1
19,26,78,Care Home,M,0,1
19,26,78,Hospital,M,0,2
19,27,79,Hospital,F,0,1
19,27,79,Hospital,M,0,1
19,28,80,Care Home,F,0,1
19,28,80,Care Home,M,0,1
19,28,80,Hospital,F,0,1
19,28,80,Hospital,M,0,2
19,29,81,Hospital,F,0,1
19,29,81,Hospital,M,0,1
19,30,82,Hospital,F,0,1
19,30,82,Hospital,M,0,3
19,31,83,Hospital,F,0,2
19,32,84,Home / Non-institution,F,0,1
19,32,84,Hospital,M,0,1
19,33,85,Hospital,F,0,1
19,33,85,Hospital,M,0,4
19,34,86,Hospital,M,0,4
19,35,87,Hospital,M,0,6
19,36,88,Hospital,F,0,1
19,36,88,Hospital,M,0,4
19,37,89,Hospital,F,0,1
19,37,89,Hospital,M,0,1
19,38,90,Hospital,F,0,2
19,38,90,Hospital,M,0,2
19,39,91,Hospital,M,0,1
19,39,91,Hospital,F,0,2
19,40,92,Hospital,M,0,1
19,41,93,Hospital,F,0,2
19,41,93,Hospital,M,0,3
19,42,94,Hospital,F,0,1
19,43,95,Care Home,M,0,1
19,43,95,Home / Non-institution,F,0,1
19,43,95,Hospital,F,0,1
19,43,95,Hospital,M,0,3
19,44,96,Hospital,F,0,1
19,44,96,Hospital,M,0,2
19,45,97,Home / Non-institution,M,0,1
19,45,97,Hospital,M,0,1
19,46,98,Hospital,M,0,1
19,46,98,Hospital,F,0,2
19,47,99,Hospital,M,0,1
19,47,99,Hospital,F,0,2
19,48,100,Home / Non-institution,F,0,1
19,49,101,Hospital,F,0,1
19,49,101,Hospital,M,0,1
19,50,102,Hospital,M,0,3
19,51,103,Home / Non-institution,M,0,1
19,51,103,Hospital,M,0,1
19,51,103,Hospital,F,0,2
19,52,104,Home / Non-institution,M,0,1
19,52,104,Hospital,M,0,2
18,1,1,Home / Non-institution,M,1-14,1
18,2,2,Home / Non-institution,F,1-14,1
18,2,2,Hospital,F,1-14,1
18,2,2,Hospital,M,1-14,3
18,3,3,Home / Non-institution,F,1-14,2
18,4,4,Hospital,M,1-14,1
18,5,5,Care Home,M,1-14,1
18,7,7,Hospital,M,1-14,1
18,8,8,Care Home,F,1-14,1
18,8,8,Hospital,F,1-14,1
18,10,10,Care Home,F,1-14,1
18,11,11,Home / Non-institution,F,1-14,2
18,11,11,Hospital,F,1-14,1
18,12,12,Hospital,F,1-14,1
18,13,13,Home / Non-institution,M,1-14,1
18,14,14,Hospital,M,1-14,2
18,15,15,Care Home,F,1-14,1
18,16,16,Hospital,M,1-14,1
18,17,17,Care Home,F,1-14,1
18,18,18,Hospital,F,1-14,1
18,19,19,Home / Non-institution,M,1-14,1
18,19,19,Hospital,F,1-14,1
18,21,21,Hospital,F,1-14,1
18,21,21,Hospital,M,1-14,1
18,23,23,Home / Non-institution,M,1-14,2
18,25,25,Care Home,M,1-14,1
18,25,25,Hospital,M,1-14,1
18,28,28,Care Home,M,1-14,1
18,28,28,Home / Non-institution,F,1-14,2
18,28,28,Hospital,M,1-14,1
18,30,30,Home / Non-institution,M,1-14,1
18,31,31,Home / Non-institution,M,1-14,1
18,32,32,Hospital,F,1-14,1
18,32,32,Hospital,M,1-14,2
18,34,34,Home / Non-institution,F,1-14,2
18,35,35,Hospital,F,1-14,1
18,35,35,Hospital,M,1-14,1
18,36,36,Home / Non-institution,F,1-14,1
18,36,36,Home / Non-institution,M,1-14,1
18,36,36,Hospital,F,1-14,1
18,37,37,Home / Non-institution,F,1-14,1
18,37,37,Hospital,F,1-14,1
18,37,37,Hospital,M,1-14,1
18,38,38,Care Home,M,1-14,1
18,39,39,Home / Non-institution,F,1-14,1
18,39,39,Home / Non-institution,M,1-14,1
18,39,39,Hospital,F,1-14,1
18,40,40,Hospital,F,1-14,1
18,41,41,Care Home,M,1-14,1
18,41,41,Home / Non-institution,M,1-14,1
18,42,42,Hospital,F,1-14,1
18,43,43,Hospital,F,1-14,1
18,44,44,Care Home,F,1-14,1
18,44,44,Home / Non-institution,M,1-14,1
18,45,45,Home / Non-institution,F,1-14,1
18,45,45,Hospital,M,1-14,1
18,46,46,Care Home,F,1-14,1
18,46,46,Home / Non-institution,F,1-14,1
18,46,46,Hospital,F,1-14,1
18,48,48,Home / Non-institution,M,1-14,1
18,48,48,Home / Non-institution,F,1-14,2
18,49,49,Care Home,M,1-14,1
18,49,49,Hospital,M,1-14,1
18,50,50,Home / Non-institution,M,1-14,1
18,50,50,Hospital,F,1-14,1
18,50,50,Hospital,M,1-14,3
18,51,51,Care Home,F,1-14,1
18,51,51,Home / Non-institution,F,1-14,1
18,51,51,Hospital,M,1-14,3
19,1,53,Hospital,F,1-14,1
19,2,54,Hospital,F,1-14,1
19,2,54,Hospital,M,1-14,1
19,3,55,Hospital,F,1-14,1
19,3,55,Hospital,M,1-14,1
19,4,56,Home / Non-institution,F,1-14,1
19,4,56,Hospital,F,1-14,1
19,5,57,Care Home,M,1-14,1
19,7,59,Hospital,F,1-14,1
19,8,60,Hospital,F,1-14,2
19,9,61,Hospital,F,1-14,1
19,10,62,Care Home,F,1-14,1
19,10,62,Hospital,M,1-14,1
19,11,63,Hospital,M,1-14,1
19,12,64,Hospital,F,1-14,2
19,13,65,Hospital,M,1-14,1
19,14,66,Hospital,M,1-14,1
19,15,67,Care Home,F,1-14,1
19,15,67,Care Home,M,1-14,1
19,15,67,Home / Non-institution,M,1-14,1
19,15,67,Hospital,F,1-14,1
19,16,68,Hospital,F,1-14,1
19,17,69,Home / Non-institution,F,1-14,1
19,21,73,Care Home,F,1-14,1
19,21,73,Hospital,F,1-14,1
19,21,73,Hospital,M,1-14,2
19,22,74,Hospital,M,1-14,1
19,23,75,Home / Non-institution,F,1-14,2
19,23,75,Hospital,M,1-14,1
19,24,76,Hospital,F,1-14,1
19,24,76,Hospital,M,1-14,1
19,25,77,Care Home,M,1-14,1
19,25,77,Hospital,M,1-14,1
19,26,78,Care Home,F,1-14,1
19,26,78,Care Home,M,1-14,1
19,26,78,Hospital,F,1-14,1
19,27,79,Home / Non-institution,F,1-14,1
19,29,81,Home / Non-institution,M,1-14,1
19,30,82,Home / Non-institution,M,1-14,1
19,31,83,Hospital,M,1-14,1
19,32,84,Home / Non-institution,F,1-14,1
19,32,84,Hospital,M,1-14,1
19,33,85,Hospital,F,1-14,1
19,33,85,Hospital,M,1-14,1
19,35,87,Hospital,M,1-14,1
19,37,89,Home / Non-institution,M,1-14,1
19,39,91,Care Home,F,1-14,1
19,39,91,Hospital,M,1-14,1
19,40,92,Care Home,F,1-14,1
19,40,92,Hospital,F,1-14,1
19,42,94,Home / Non-institution,F,1-14,1
19,42,94,Home / Non-institution,M,1-14,1
19,43,95,Care Home,F,1-14,1
19,43,95,Hospital,M,1-14,1
19,44,96,Care Home,F,1-14,1
19,44,96,Hospital,F,1-14,1
19,45,97,Home / Non-institution,M,1-14,1
19,47,99,Hospital,M,1-14,1
19,48,100,Hospital,M,1-14,1
19,49,101,Home / Non-institution,F,1-14,1
19,49,101,Hospital,F,1-14,2
19,49,101,Hospital,M,1-14,2
19,51,103,Care Home,F,1-14,1
19,51,103,Home / Non-institution,F,1-14,1
19,51,103,Home / Non-institution,M,1-14,1
19,51,103,Hospital,F,1-14,2
19,51,103,Hospital,M,1-14,2
19,52,104,Hospital,M,1-14,1
18,1,1,Care Home,M,15-44,1
18,1,1,Care Home,F,15-44,3
18,1,1,Home / Non-institution,F,15-44,5
18,1,1,Home / Non-institution,M,15-44,17
18,1,1,Hospital,F,15-44,5
18,1,1,Hospital,M,15-44,8
18,2,2,Care Home,F,15-44,1
18,2,2,Home / Non-institution,F,15-44,11
18,2,2,Home / Non-institution,M,15-44,14
18,2,2,Hospital,F,15-44,8
18,2,2,Hospital,M,15-44,8
18,3,3,Care Home,F,15-44,1
18,3,3,Care Home,M,15-44,1
18,3,3,Home / Non-institution,F,15-44,9
18,3,3,Home / Non-institution,M,15-44,10
18,3,3,Hospital,M,15-44,7
18,3,3,Hospital,F,15-44,9
18,4,4,Care Home,M,15-44,3
18,4,4,Home / Non-institution,F,15-44,11
18,4,4,Home / Non-institution,M,15-44,24
18,4,4,Hospital,F,15-44,7
18,4,4,Hospital,M,15-44,8
18,5,5,Care Home,M,15-44,3
18,5,5,Home / Non-institution,F,15-44,7
18,5,5,Home / Non-institution,M,15-44,15
18,5,5,Hospital,F,15-44,4
18,5,5,Hospital,M,15-44,8
18,6,6,Care Home,M,15-44,1
18,6,6,Home / Non-institution,F,15-44,10
18,6,6,Home / Non-institution,M,15-44,23
18,6,6,Hospital,F,15-44,6
18,6,6,Hospital,M,15-44,9
18,7,7,Home / Non-institution,F,15-44,8
18,7,7,Home / Non-institution,M,15-44,23
18,7,7,Hospital,F,15-44,7
18,7,7,Hospital,M,15-44,13
18,8,8,Home / Non-institution,F,15-44,9
18,8,8,Home / Non-institution,M,15-44,22
18,8,8,Hospital,F,15-44,6
18,8,8,Hospital,M,15-44,6
18,9,9,Home / Non-institution,F,15-44,9
18,9,9,Home / Non-institution,M,15-44,21
18,9,9,Hospital,M,15-44,5
18,9,9,Hospital,F,15-44,8
18,10,10,Care Home,F,15-44,3
18,10,10,Home / Non-institution,F,15-44,13
18,10,10,Home / Non-institution,M,15-44,27
18,10,10,Hospital,F,15-44,6
18,10,10,Hospital,M,15-44,7
18,11,11,Care Home,F,15-44,1
18,11,11,Home / Non-institution,F,15-44,7
18,11,11,Home / Non-institution,M,15-44,29
18,11,11,Hospital,F,15-44,3
18,11,11,Hospital,M,15-44,9
18,12,12,Care Home,F,15-44,1
18,12,12,Care Home,M,15-44,1
18,12,12,Home / Non-institution,F,15-44,8
18,12,12,Home / Non-institution,M,15-44,20
18,12,12,Hospital,M,15-44,7
18,12,12,Hospital,F,15-44,12
18,13,13,Care Home,M,15-44,1
18,13,13,Home / Non-institution,F,15-44,5
18,13,13,Home / Non-institution,M,15-44,14
18,13,13,Hospital,F,15-44,3
18,13,13,Hospital,M,15-44,6
18,13,13,Other institution,F,15-44,1
18,14,14,Care Home,M,15-44,1
18,14,14,Home / Non-institution,F,15-44,6
18,14,14,Home / Non-institution,M,15-44,25
18,14,14,Hospital,F,15-44,11
18,14,14,Hospital,M,15-44,11
18,14,14,Other institution,M,15-44,1
18,15,15,Home / Non-institution,F,15-44,8
18,15,15,Home / Non-institution,M,15-44,22
18,15,15,Hospital,M,15-44,7
18,15,15,Hospital,F,15-44,8
18,15,15,Other institution,F,15-44,1
18,16,16,Care Home,M,15-44,2
18,16,16,Care Home,F,15-44,3
18,16,16,Home / Non-institution,F,15-44,10
18,16,16,Home / Non-institution,M,15-44,17
18,16,16,Hospital,F,15-44,9
18,16,16,Hospital,M,15-44,11
18,17,17,Care Home,M,15-44,1
18,17,17,Care Home,F,15-44,2
18,17,17,Home / Non-institution,F,15-44,8
18,17,17,Home / Non-institution,M,15-44,23
18,17,17,Hospital,F,15-44,3
18,17,17,Hospital,M,15-44,5
18,17,17,Other institution,M,15-44,1
18,18,18,Care Home,F,15-44,1
18,18,18,Home / Non-institution,F,15-44,5
18,18,18,Home / Non-institution,M,15-44,21
18,18,18,Hospital,F,15-44,7
18,18,18,Hospital,M,15-44,7
18,19,19,Care Home,M,15-44,1
18,19,19,Care Home,F,15-44,2
18,19,19,Home / Non-institution,F,15-44,5
18,19,19,Home / Non-institution,M,15-44,15
18,19,19,Hospital,F,15-44,6
18,19,19,Hospital,M,15-44,7
18,20,20,Care Home,M,15-44,1
18,20,20,Care Home,F,15-44,2
18,20,20,Home / Non-institution,F,15-44,9
18,20,20,Home / Non-institution,M,15-44,23
18,20,20,Hospital,F,15-44,2
18,20,20,Hospital,M,15-44,10
18,21,21,Care Home,M,15-44,1
18,21,21,Care Home,F,15-44,3
18,21,21,Home / Non-institution,F,15-44,9
18,21,21,Home / Non-institution,M,15-44,18
18,21,21,Hospital,F,15-44,1
18,21,21,Hospital,M,15-44,6
18,22,22,Care Home,M,15-44,2
18,22,22,Care Home,F,15-44,4
18,22,22,Home / Non-institution,F,15-44,8
18,22,22,Home / Non-institution,M,15-44,17
18,22,22,Hospital,M,15-44,4
18,22,22,Hospital,F,15-44,7
18,23,23,Care Home,F,15-44,1
18,23,23,Home / Non-institution,F,15-44,12
18,23,23,Home / Non-institution,M,15-44,25
18,23,23,Hospital,F,15-44,6
18,23,23,Hospital,M,15-44,9
18,24,24,Care Home,F,15-44,1
18,24,24,Home / Non-institution,F,15-44,9
18,24,24,Home / Non-institution,M,15-44,22
18,24,24,Hospital,F,15-44,4
18,24,24,Hospital,M,15-44,11
18,25,25,Home / Non-institution,F,15-44,7
18,25,25,Home / Non-institution,M,15-44,24
18,25,25,Hospital,F,15-44,5
18,25,25,Hospital,M,15-44,10
18,25,25,Other institution,M,15-44,2
18,26,26,Care Home,F,15-44,1
18,26,26,Care Home,M,15-44,1
18,26,26,Home / Non-institution,F,15-44,5
18,26,26,Home / Non-institution,M,15-44,24
18,26,26,Hospital,F,15-44,4
18,26,26,Hospital,M,15-44,5
18,26,26,Other institution,M,15-44,1
18,27,27,Care Home,M,15-44,1
18,27,27,Home / Non-institution,F,15-44,4
18,27,27,Home / Non-institution,M,15-44,16
18,27,27,Hospital,F,15-44,6
18,27,27,Hospital,M,15-44,9
18,28,28,Care Home,F,15-44,2
18,28,28,Home / Non-institution,F,15-44,13
18,28,28,Home / Non-institution,M,15-44,17
18,28,28,Hospital,F,15-44,3
18,28,28,Hospital,M,15-44,4
18,28,28,Other institution,F,15-44,1
18,28,28,Other institution,M,15-44,1
18,29,29,Care Home,F,15-44,3
18,29,29,Home / Non-institution,F,15-44,8
18,29,29,Home / Non-institution,M,15-44,22
18,29,29,Hospital,F,15-44,6
18,29,29,Hospital,M,15-44,10
18,30,30,Care Home,M,15-44,1
18,30,30,Care Home,F,15-44,2
18,30,30,Home / Non-institution,F,15-44,5
18,30,30,Home / Non-institution,M,15-44,17
18,30,30,Hospital,F,15-44,2
18,30,30,Hospital,M,15-44,6
18,31,31,Care Home,F,15-44,1
18,31,31,Care Home,M,15-44,2
18,31,31,Home / Non-institution,F,15-44,7
18,31,31,Home / Non-institution,M,15-44,23
18,31,31,Hospital,F,15-44,2
18,31,31,Hospital,M,15-44,8
18,32,32,Home / Non-institution,F,15-44,11
18,32,32,Home / Non-institution,M,15-44,24
18,32,32,Hospital,F,15-44,1
18,32,32,Hospital,M,15-44,7
18,33,33,Care Home,F,15-44,1
18,33,33,Home / Non-institution,F,15-44,5
18,33,33,Home / Non-institution,M,15-44,19
18,33,33,Hospital,F,15-44,1
18,33,33,Hospital,M,15-44,5
18,34,34,Care Home,F,15-44,1
18,34,34,Home / Non-institution,M,15-44,9
18,34,34,Home / Non-institution,F,15-44,12
18,34,34,Hospital,F,15-44,4
18,34,34,Hospital,M,15-44,5
18,35,35,Home / Non-institution,M,15-44,10
18,35,35,Home / Non-institution,F,15-44,16
18,35,35,Hospital,F,15-44,4
18,35,35,Hospital,M,15-44,6
18,36,36,Home / Non-institution,F,15-44,7
18,36,36,Home / Non-institution,M,15-44,23
18,36,36,Hospital,F,15-44,6
18,36,36,Hospital,M,15-44,8
18,37,37,Care Home,F,15-44,1
18,37,37,Home / Non-institution,F,15-44,11
18,37,37,Home / Non-institution,M,15-44,15
18,37,37,Hospital,F,15-44,6
18,37,37,Hospital,M,15-44,6
18,38,38,Care Home,F,15-44,1
18,38,38,Home / Non-institution,F,15-44,7
18,38,38,Home / Non-institution,M,15-44,19
18,38,38,Hospital,F,15-44,3
18,38,38,Hospital,M,15-44,6
18,39,39,Care Home,M,15-44,2
18,39,39,Home / Non-institution,F,15-44,4
18,39,39,Home / Non-institution,M,15-44,26
18,39,39,Hospital,F,15-44,6
18,39,39,Hospital,M,15-44,10
18,40,40,Care Home,F,15-44,3
18,40,40,Home / Non-institution,F,15-44,7
18,40,40,Home / Non-institution,M,15-44,24
18,40,40,Hospital,F,15-44,6
18,40,40,Hospital,M,15-44,8
18,41,41,Care Home,F,15-44,1
18,41,41,Care Home,M,15-44,2
18,41,41,Home / Non-institution,F,15-44,4
18,41,41,Home / Non-institution,M,15-44,25
18,41,41,Hospital,F,15-44,6
18,41,41,Hospital,M,15-44,15
18,41,41,Other institution,M,15-44,2
18,42,42,Care Home,F,15-44,1
18,42,42,Home / Non-institution,F,15-44,8
18,42,42,Home / Non-institution,M,15-44,16
18,42,42,Hospital,F,15-44,6
18,42,42,Hospital,M,15-44,6
18,42,42,Other institution,M,15-44,1
18,43,43,Home / Non-institution,F,15-44,12
18,43,43,Home / Non-institution,M,15-44,16
18,43,43,Hospital,M,15-44,3
18,43,43,Hospital,F,15-44,4
18,44,44,Care Home,M,15-44,2
18,44,44,Care Home,F,15-44,3
18,44,44,Home / Non-institution,F,15-44,5
18,44,44,Home / Non-institution,M,15-44,20
18,44,44,Hospital,M,15-44,3
18,44,44,Hospital,F,15-44,5
18,45,45,Care Home,M,15-44,2
18,45,45,Home / Non-institution,F,15-44,1
18,45,45,Home / Non-institution,M,15-44,23
18,45,45,Hospital,F,15-44,7
18,45,45,Hospital,M,15-44,8
18,46,46,Care Home,F,15-44,2
18,46,46,Home / Non-institution,F,15-44,3
18,46,46,Home / Non-institution,M,15-44,22
18,46,46,Hospital,F,15-44,3
18,46,46,Hospital,M,15-44,7
18,47,47,Care Home,F,15-44,1
18,47,47,Care Home,M,15-44,1
18,47,47,Home / Non-institution,F,15-44,8
18,47,47,Home / Non-institution,M,15-44,19
18,47,47,Hospital,F,15-44,4
18,47,47,Hospital,M,15-44,8
18,48,48,Care Home,F,15-44,1
18,48,48,Home / Non-institution,F,15-44,6
18,48,48,Home / Non-institution,M,15-44,21
18,48,48,Hospital,F,15-44,3
18,48,48,Hospital,M,15-44,11
18,49,49,Home / Non-institution,F,15-44,7
18,49,49,Home / Non-institution,M,15-44,20
18,49,49,Hospital,F,15-44,4
18,49,49,Hospital,M,15-44,5
18,50,50,Care Home,M,15-44,1
18,50,50,Care Home,F,15-44,3
18,50,50,Home / Non-institution,F,15-44,8
18,50,50,Home / Non-institution,M,15-44,24
18,50,50,Hospital,M,15-44,7
18,50,50,Hospital,F,15-44,8
18,51,51,Home / Non-institution,F,15-44,11
18,51,51,Home / Non-institution,M,15-44,19
18,51,51,Hospital,F,15-44,6
18,51,51,Hospital,M,15-44,10
18,52,52,Home / Non-institution,F,15-44,5
18,52,52,Home / Non-institution,M,15-44,8
18,52,52,Hospital,M,15-44,4
18,52,52,Hospital,F,15-44,5
19,1,53,Care Home,F,15-44,3
19,1,53,Home / Non-institution,F,15-44,5
19,1,53,Home / Non-institution,M,15-44,15
19,1,53,Hospital,M,15-44,4
19,1,53,Hospital,F,15-44,8
19,2,54,Care Home,F,15-44,2
19,2,54,Home / Non-institution,F,15-44,16
19,2,54,Home / Non-institution,M,15-44,41
19,2,54,Hospital,F,15-44,9
19,2,54,Hospital,M,15-44,10
19,3,55,Care Home,F,15-44,1
19,3,55,Care Home,M,15-44,2
19,3,55,Home / Non-institution,F,15-44,9
19,3,55,Home / Non-institution,M,15-44,24
19,3,55,Hospital,F,15-44,9
19,3,55,Hospital,M,15-44,9
19,3,55,Other institution,M,15-44,1
19,4,56,Care Home,F,15-44,1
19,4,56,Care Home,M,15-44,1
19,4,56,Home / Non-institution,F,15-44,15
19,4,56,Home / Non-institution,M,15-44,23
19,4,56,Hospital,F,15-44,6
19,4,56,Hospital,M,15-44,9
19,5,57,Care Home,M,15-44,1
19,5,57,Care Home,F,15-44,4
19,5,57,Home / Non-institution,F,15-44,8
19,5,57,Home / Non-institution,M,15-44,21
19,5,57,Hospital,M,15-44,5
19,5,57,Hospital,F,15-44,8
19,6,58,Care Home,F,15-44,1
19,6,58,Care Home,M,15-44,3
19,6,58,Home / Non-institution,F,15-44,6
19,6,58,Home / Non-institution,M,15-44,21
19,6,58,Hospital,M,15-44,6
19,6,58,Hospital,F,15-44,9
19,6,58,Other institution,M,15-44,1
19,7,59,Care Home,F,15-44,1
19,7,59,Home / Non-institution,F,15-44,7
19,7,59,Home / Non-institution,M,15-44,17
19,7,59,Hospital,F,15-44,5
19,7,59,Hospital,M,15-44,12
19,7,59,Other institution,M,15-44,1
19,8,60,Care Home,F,15-44,4
19,8,60,Home / Non-institution,F,15-44,13
19,8,60,Home / Non-institution,M,15-44,19
19,8,60,Hospital,M,15-44,6
19,8,60,Hospital,F,15-44,11
19,8,60,Other institution,M,15-44,1
19,9,61,Care Home,F,15-44,1
19,9,61,Home / Non-institution,F,15-44,11
19,9,61,Home / Non-institution,M,15-44,16
19,9,61,Hospital,F,15-44,7
19,9,61,Hospital,M,15-44,7
19,9,61,Other institution,M,15-44,1
19,10,62,Home / Non-institution,F,15-44,14
19,10,62,Home / Non-institution,M,15-44,20
19,10,62,Hospital,F,15-44,5
19,10,62,Hospital,M,15-44,8
19,11,63,Care Home,M,15-44,2
19,11,63,Care Home,F,15-44,4
19,11,63,Home / Non-institution,F,15-44,10
19,11,63,Home / Non-institution,M,15-44,28
19,11,63,Hospital,F,15-44,4
19,11,63,Hospital,M,15-44,11
19,12,64,Care Home,F,15-44,1
19,12,64,Home / Non-institution,F,15-44,8
19,12,64,Home / Non-institution,M,15-44,30
19,12,64,Hospital,F,15-44,6
19,12,64,Hospital,M,15-44,6
19,13,65,Care Home,M,15-44,2
19,13,65,Home / Non-institution,F,15-44,8
19,13,65,Home / Non-institution,M,15-44,21
19,13,65,Hospital,F,15-44,6
19,13,65,Hospital,M,15-44,9
19,14,66,Care Home,M,15-44,1
19,14,66,Care Home,F,15-44,2
19,14,66,Home / Non-institution,F,15-44,12
19,14,66,Home / Non-institution,M,15-44,22
19,14,66,Hospital,M,15-44,6
19,14,66,Hospital,F,15-44,9
19,15,67,Care Home,M,15-44,1
19,15,67,Home / Non-institution,F,15-44,5
19,15,67,Home / Non-institution,M,15-44,18
19,15,67,Hospital,F,15-44,2
19,15,67,Hospital,M,15-44,6
19,16,68,Care Home,F,15-44,1
19,16,68,Home / Non-institution,F,15-44,3
19,16,68,Home / Non-institution,M,15-44,25
19,16,68,Hospital,F,15-44,3
19,16,68,Hospital,M,15-44,7
19,17,69,Care Home,F,15-44,1
19,17,69,Home / Non-institution,F,15-44,4
19,17,69,Home / Non-institution,M,15-44,20
19,17,69,Hospital,F,15-44,4
19,17,69,Hospital,M,15-44,5
19,18,70,Care Home,F,15-44,1
19,18,70,Care Home,M,15-44,2
19,18,70,Home / Non-institution,F,15-44,10
19,18,70,Home / Non-institution,M,15-44,22
19,18,70,Hospital,F,15-44,5
19,18,70,Hospital,M,15-44,7
19,19,71,Care Home,F,15-44,1
19,19,71,Home / Non-institution,F,15-44,7
19,19,71,Home / Non-institution,M,15-44,24
19,19,71,Hospital,F,15-44,6
19,19,71,Hospital,M,15-44,7
19,20,72,Care Home,F,15-44,1
19,20,72,Care Home,M,15-44,3
19,20,72,Home / Non-institution,F,15-44,7
